Date,eNodeB ID,eNodeB ID Encoded,RRC_Success_Rate,ERAB_Success_Rate,UL_TP,DL_TP
2019-08-09,111187,276,99.9839,100.0,40232.1739,447606.1175
2019-08-09,111886,308,99.8008,99.7407,77208.0075,714537.0577
2019-08-09,111138,268,99.9515,100.0,86841.3548,523371.6826
2019-08-09,111203,314,99.9839,99.8307,75652.144,533571.4818
2019-08-09,111215,232,99.9828,99.0966,153920.9692,1960454.654
2019-08-09,111639,234,99.5587,99.8457,339214.169,3149422.1132
2019-08-09,111427,253,99.8556,99.8917,272228.9814,2843650.1868
2019-08-09,111228,248,99.6409,99.1446,242766.0208,2445623.8101
2019-08-09,111181,238,99.8242,99.7505,524797.8117,3195322.6044
2019-08-09,111041,302,99.9495,100.0,41967.0325,396843.415
2019-08-09,111213,293,99.9511,99.8275,128840.5147,1554876.3586
2019-08-09,111063,243,99.9012,99.9446,322587.7467,8259928.3499
2019-08-09,112110,322,99.9538,99.983,293662.0498,2749280.5385
2019-08-09,111068,319,99.8073,99.9861,201310.3429,1389176.0891
2019-08-09,112080,295,99.6945,99.5319,551683.0228,5068910.62
2019-08-09,111653,304,99.9387,100.0,145998.7981,947450.4834
2019-08-09,111008,241,100.0,100.0,40967.9651,449929.9539
2019-08-09,111216,269,100.0,99.9283,113881.3369,1228742.0325
2019-08-09,112116,274,99.9775,99.9755,66096.6467,612803.0036
2019-08-09,111022,315,99.4175,99.8197,152327.7681,1268196.507
2019-08-09,111115,325,99.9091,99.8905,839731.7971,3979619.4951
2019-08-09,111132,326,99.9765,99.9534,384788.7896,156501.6942
2019-08-09,111200,297,99.9916,99.9,574869.5561,3403458.8173
2019-08-09,111213,293,99.9736,99.9389,172905.2917,4746291.0809
2019-08-09,111389,313,99.8988,100.0,377073.1375,2670682.6328
2019-08-09,111219,278,99.5331,100.0,238548.8785,2024203.298
2019-08-09,111114,242,99.9804,99.9418,475546.3813,1845256.7274
2019-08-09,111653,304,99.8012,99.9441,154557.2597,2262771.7508
2019-08-09,111006,307,99.7555,99.9323,415457.0661,3041597.0998
2019-08-09,111434,239,99.7452,99.8907,954447.3404,6811355.0696
2019-08-09,111031,259,99.9127,99.8988,62101.9709,915188.6105
2019-08-09,111124,270,99.9782,99.1323,889971.1708,10390356.7194
2019-08-09,111179,283,100.0,99.9828,60048.6767,609384.2725
2019-08-09,111405,292,99.7937,99.9278,44091.4577,599439.1137
2019-08-09,111151,312,99.8487,99.9476,176273.2211,777740.9181
2019-08-09,112073,285,99.797,99.9783,136451.6802,1592855.6059
2019-08-09,112097,286,99.5508,100.0,47785.9263,602779.2173
2019-08-09,111187,276,99.8516,99.9583,45821.5395,522479.412
2019-08-09,111016,303,99.8185,100.0,53787.2578,121945.1132
2019-08-09,111050,256,99.9474,99.9037,126793.5142,936640.3703
2019-08-09,111018,262,99.8292,99.8424,680430.9568,2915693.9483
2019-08-09,111146,287,99.8388,100.0,60161.7393,778087.9392
2019-08-09,111106,288,99.9204,99.9193,218398.0469,2582845.706
2019-08-09,111560,327,99.9648,99.9363,263302.2215,3200445.0718
2019-08-09,112116,274,99.7614,98.9508,348562.7326,3702507.8463
2019-08-09,111132,326,99.9625,99.899,40588.5751,650720.792
2019-08-09,111115,325,99.9438,99.9669,235274.5594,2493572.0204
2019-08-09,111405,292,99.8997,99.8854,368993.4053,1476571.9271
2019-08-09,111418,250,99.9893,100.0,30984.8863,320757.8956
2019-08-09,111018,262,99.6629,99.4811,1145295.9659,6235875.2147
2019-08-09,111215,232,99.9622,99.7695,42453.3904,477788.8848
2019-08-09,111175,306,99.8391,99.9289,35247.393,356653.116
2019-08-09,111088,266,99.785,99.8553,555377.8418,6267386.2524
2019-08-09,111424,309,99.6727,85.6502,1517075.0706,13933116.6321
2019-08-09,111117,275,99.6079,99.9278,74484.7067,952616.0281
2019-08-09,112100,251,99.8857,99.9076,780868.6927,4114398.0871
2019-08-09,112081,294,99.9116,99.9248,202540.3529,2407321.8637
2019-08-09,111063,243,98.991,99.8702,153769.8607,2189235.6444
2019-08-09,111886,308,99.9645,99.9869,123279.4204,777752.0711
2019-08-09,111146,287,99.9438,99.9768,356638.4534,2436478.4276
2019-08-09,112110,322,99.6906,100.0,114831.1847,1292521.563
2019-08-09,111645,300,99.9556,99.9651,469426.9388,4559113.0449
2019-08-09,111164,324,99.9379,99.9783,387297.6827,4253843.2678
2019-08-09,112117,233,99.958,99.9246,487379.8202,3577931.9008
2019-08-09,111041,302,99.8292,99.987,202601.1944,2811999.1585
2019-08-09,112139,317,99.6038,99.855,392216.0985,3990932.8437
2019-08-09,111645,300,99.7381,99.9522,103446.1693,813067.712
2019-08-09,112097,286,99.6279,99.8909,54700.3224,402523.1872
2019-08-09,111134,273,99.427,99.7278,535282.9644,4239089.8971
2019-08-09,111128,267,98.4249,99.7163,768343.9305,8954899.9578
2019-08-09,111173,255,99.8895,99.9546,148398.1168,1707514.4979
2019-08-09,111117,275,99.8478,99.952,426987.967,8605530.3411
2019-08-09,111175,306,99.9668,99.8219,405311.031,7160814.052
2019-08-09,111418,250,99.8896,99.8792,155261.395,674523.6331
2019-08-09,111222,236,99.9811,99.8773,560773.1945,6295845.6479
2019-08-09,112089,299,99.4506,99.9629,125288.621,1470955.6254
2019-08-09,111222,236,99.99,99.8646,152825.9012,1724340.9343
2019-08-09,111424,309,99.341,82.7091,498513.2521,2903172.7136
2019-08-09,111008,241,99.972,99.9826,561981.3011,4498387.9957
2019-08-09,111025,296,99.9571,99.8963,95957.1434,1613028.0673
2019-08-09,111094,258,99.2126,100.0,24688.8112,206161.9973
2019-08-09,111056,280,99.8457,99.9122,631187.3238,4824236.3446
2019-08-09,111164,324,100.0,100.0,19643.0473,171467.9061
2019-08-09,111151,312,99.9631,100.0,58731.1049,729761.4901
2019-08-09,111030,231,99.6727,99.8734,205267.7759,2006233.7474
2019-08-09,111138,268,99.9412,100.0,55047.0273,327317.4342
2019-08-09,111215,232,99.9566,100.0,50323.9088,801978.3112
2019-08-09,111083,289,99.72,99.8731,344283.3862,4257909.7994
2019-08-09,111392,301,99.8581,99.873,355744.2453,2110126.0661
2019-08-09,111025,296,99.9201,99.8007,38759.915,456933.9075
2019-08-09,111190,237,99.9776,100.0,185632.2477,3670373.9429
2019-08-09,111392,301,99.4005,99.5639,229874.4057,1437853.5542
2019-08-09,112081,294,99.8786,100.0,606543.8395,544634.4593
2019-08-09,112119,264,99.5463,99.9357,38649.4724,408252.3143
2019-08-09,111014,311,,,,
2019-08-09,111195,252,99.7973,99.856,112572.379,2215669.03
2019-08-09,112073,285,99.8783,99.8656,590387.9872,3248102.2493
2019-08-09,112100,251,100.0,99.5363,96189.634,241110.7707
2019-08-09,112124,254,99.9765,99.9877,252884.63,1574500.4598
2019-08-09,112079,249,99.8471,100.0,77717.3064,769878.1758
2019-08-09,112103,271,99.9708,100.0,236410.0944,3450844.6631
2019-08-09,112124,254,99.9403,100.0,95353.8278,838551.0892
2019-08-09,111143,261,99.1762,99.7833,472494.5853,4951222.5689
2019-08-09,111073,290,99.8608,99.9847,314825.9523,1878685.485
2019-08-09,111106,288,99.5512,99.6724,1145245.4796,8017669.8024
2019-08-09,111113,265,99.8909,99.9895,202354.762,812545.3801
2019-08-09,111038,244,98.908,99.7873,149715.1667,1848262.2239
2019-08-09,112091,257,99.792,99.8567,109555.6419,955523.9198
2019-08-09,111179,283,99.8442,99.9246,156694.1089,1418364.7476
2019-08-09,111219,278,99.2525,99.6835,244819.2321,3944804.9917
2019-08-09,111055,260,99.8958,99.8919,1552113.8336,8349883.4666
2019-08-09,112103,271,99.9782,99.9783,244583.953,3659802.2296
2019-08-09,112117,233,99.8756,99.864,419473.134,3432458.3313
2019-08-09,111173,255,99.8839,99.9353,115002.4902,1818202.1523
2019-08-09,111055,260,99.9532,99.9093,119786.9903,696439.3169
2019-08-09,111055,260,99.9214,99.9197,146013.3348,3059691.6235
2019-08-09,111222,236,99.9589,99.9151,300017.8528,5712469.5981
2019-08-09,111073,290,99.9677,99.9817,100750.3432,811016.3081
2019-08-09,111143,261,99.8508,99.9334,420441.1275,4704090.2215
2019-08-09,111083,289,99.7054,99.7687,474224.0087,3364534.3311
2019-08-09,112089,299,99.3782,99.6834,112516.2512,1194827.0654
2019-08-09,111114,242,99.9493,99.9672,434385.4629,9053701.1449
2019-08-09,111068,319,99.9663,100.0,554421.0998,3650531.5663
2019-08-09,112087,310,99.6877,99.6963,1449989.8476,7950130.8281
2019-08-09,111424,309,99.5437,87.8383,1244454.1795,8125844.9059
2019-08-09,111030,231,100.0,99.9101,270072.9003,2300588.5011
2019-08-09,111273,235,99.8859,99.7323,646723.2263,4399512.5487
2019-08-09,111175,306,99.021,100.0,77656.4648,693213.0926
2019-08-09,111073,290,99.9748,99.9664,111533.9898,989663.0363
2019-08-09,111180,305,99.8799,99.4312,293423.4782,1366635.067
2019-08-09,111128,267,99.8376,99.8982,698130.221,5498244.6278
2019-08-09,111200,297,99.8728,99.7811,139803.0926,891366.6119
2019-08-09,111146,287,99.3854,99.9145,41749.8525,261518.9443
2019-08-09,111023,284,98.0854,99.8811,76607.6599,577015.7186
2019-08-09,111124,270,99.187,99.5281,496068.5535,7081335.2558
2019-08-09,111273,235,99.9075,98.6189,204245.4727,2543377.5809
2019-08-09,111389,313,99.6087,99.8635,41809.0506,400546.2017
2019-08-09,112100,251,99.7685,99.9659,405460.7286,1027646.0018
2019-08-09,111213,293,99.9847,99.9613,87168.3495,1154315.4035
2019-08-09,111128,267,99.5095,99.7873,271830.7909,1448995.8536
2019-08-09,111195,252,99.6967,99.7866,61975.1933,766005.3477
2019-08-09,111131,246,99.8401,100.0,30553.9688,397746.1507
2019-08-09,111151,312,99.8904,99.9665,180875.7122,480445.9554
2019-08-09,111158,318,99.7977,99.6321,60335.9047,789380.179
2019-08-09,111056,280,99.8814,99.9003,246779.4902,4154753.1608
2019-08-09,111199,321,99.9409,100.0,45827.1795,605077.8576
2019-08-09,111653,304,99.9139,99.9423,47539.4059,237666.0015
2019-08-09,111639,234,99.9571,99.9637,144754.7235,859190.9882
2019-08-09,111088,266,99.8139,99.835,608793.1235,5272685.4037
2019-08-09,111038,244,99.8797,99.9731,128296.206,892065.7352
2019-08-09,111202,316,99.8576,99.8484,78294.2247,422835.0429
2019-08-09,111179,283,99.9874,99.9756,220711.5399,2634444.229
2019-08-09,111202,316,99.7765,99.6441,34513.8188,206386.8198
2019-08-09,111404,320,99.8744,99.9085,61303.3244,717144.5984
2019-08-09,111131,246,99.9757,99.968,37816.813,754439.2864
2019-08-09,111077,263,99.7079,99.9243,239467.175,1858886.4482
2019-08-09,111005,298,99.9504,99.8963,157085.1646,2200710.5518
2019-08-09,111228,248,99.7666,99.3107,218631.1564,1664669.1661
2019-08-09,112119,264,99.5748,99.4274,238741.3983,2999902.3503
2019-08-09,111005,298,99.6852,99.9187,152245.8664,1223713.1944
2019-08-09,111196,240,99.3178,99.9377,283487.2237,3200822.8601
2019-08-09,111030,231,99.9628,99.9149,81804.0995,670640.6694
2019-08-09,111120,247,99.8389,99.8953,285935.6538,4121051.9596
2019-08-09,111132,326,99.9131,99.9427,58426.1669,1685231.2606
2019-08-09,111150,272,99.5746,99.9634,87263.6841,993036.7772
2019-08-09,111138,268,99.8513,100.0,61128.6787,778417.9557
2019-08-09,111190,237,100.0,100.0,62409.6752,846055.2058
2019-08-09,112124,254,99.9789,100.0,196949.1404,680879.7871
2019-08-09,111418,250,99.951,100.0,78144.0233,357944.1451
2019-08-09,111094,258,99.8164,99.8865,889854.8221,4839798.1189
2019-08-09,111016,303,99.7186,100.0,237677.471,2503922.7199
2019-08-09,111016,303,99.8937,99.944,339511.8078,4038773.0631
2019-08-09,111216,269,99.2829,99.841,439655.5106,3296970.5455
2019-08-09,111117,275,99.9389,100.0,75981.1346,346311.6836
2019-08-09,111199,321,99.9023,100.0,86211.5895,923265.7717
2019-08-09,111405,292,99.9478,99.9327,73113.4862,492303.9146
2019-08-09,111404,320,100.0,99.7579,20082.1941,250022.7526
2019-08-09,111180,305,99.9077,99.9201,164456.8278,1953342.1945
2019-08-09,112099,281,99.902,99.877,939279.2488,907113.055
2019-08-09,112116,274,99.9454,99.9065,109166.6629,712121.739
2019-08-09,112110,322,99.7905,100.0,81199.1466,1625659.1075
2019-08-09,111389,313,99.9613,99.8932,60499.6632,1735928.3165
2019-08-09,111181,238,99.992,99.9707,298297.7598,2017907.7884
2019-08-09,111392,301,99.7263,99.8097,41944.4923,313151.2713
2019-08-09,111273,235,99.7208,99.8495,235317.0936,2216666.5688
2019-08-09,111094,258,98.894,99.3065,71408.3778,535082.375
2019-08-09,111196,240,99.9404,99.9475,88763.7707,1634909.0511
2019-08-09,111114,242,99.9847,99.9605,347327.7968,2731220.3395
2019-08-09,111063,243,99.7014,99.9211,432393.0304,3626854.3576
2019-08-09,111427,253,99.7642,99.9435,45880.7365,713756.7455
2019-08-09,111083,289,99.9108,99.8452,825697.8106,9869119.443
2019-08-09,111014,311,,,,
2019-08-09,111200,297,99.7872,99.8791,344348.3074,2929992.83
2019-08-09,111120,247,99.6947,99.5911,358391.8607,3990449.6455
2019-08-09,111560,327,99.9435,99.936,88982.358,964766.202
2019-08-09,111031,259,99.916,99.9746,300087.9435,1861099.7835
2019-08-09,112087,310,99.9304,99.8142,1723693.202,11589250.4331
2019-08-09,111434,239,99.7402,99.8497,136902.3349,2149811.6994
2019-08-09,111199,321,99.913,100.0,54043.9606,486755.682
2019-08-09,111137,279,99.938,99.9594,618326.0655,2323330.238
2019-08-09,111012,323,99.8286,99.6532,1251253.2956,7783342.6986
2019-08-09,111050,256,99.9071,99.828,178525.0278,530268.6555
2019-08-09,111047,291,99.8886,99.8927,291002.5445,3246043.8364
2019-08-09,111403,245,99.9297,99.9849,106074.7706,1023694.2054
2019-08-09,111227,277,99.8746,99.8927,288830.4419,5424616.709
2019-08-09,111143,261,99.9539,99.9771,91090.7354,1263671.036
2019-08-09,111195,252,99.9084,99.8792,48536.8382,776035.3597
2019-08-09,111137,279,99.663,99.6289,459505.6314,6646334.9839
2019-08-09,111115,325,99.8365,99.8877,310875.1414,5734563.398
2019-08-09,112079,249,99.9056,100.0,56754.6573,476922.8286
2019-08-09,111047,291,99.9383,99.7166,430396.2621,3941030.0136
2019-08-09,111560,327,99.9415,99.9065,323192.3707,2629576.7391
2019-08-09,111158,318,99.9391,100.0,1323418.3606,3801830.0863
2019-08-09,111180,305,99.7525,99.7356,69440.4604,642028.0185
2019-08-09,112099,281,99.8732,99.9253,115791.8015,523364.8112
2019-08-09,111403,245,99.9772,99.9639,113220.475,465511.9334
2019-08-09,111227,277,99.937,99.949,76773.3392,699800.0561
2019-08-09,111050,256,99.5215,99.9018,52611.8881,386711.4316
2019-08-09,112080,295,99.874,99.8247,77679.4702,554432.3221
2019-08-09,111645,300,99.763,99.9741,547892.0578,2531091.1117
2019-08-09,112099,281,99.8153,100.0,99842.3929,261041.9601
2019-08-09,111022,315,99.79,99.8632,243703.4448,1500562.6682
2019-08-09,111227,277,99.8792,99.9497,45745.1634,282723.4735
2019-08-09,111041,302,99.8423,99.9223,163331.6017,4705241.9501
2019-08-09,111216,269,99.981,99.9808,408784.1315,7437537.3513
2019-08-09,111023,284,98.0764,99.3894,76148.2201,754011.1525
2019-08-09,112081,294,99.862,100.0,76058.1688,2261753.6279
2019-08-09,111404,320,100.0,99.7898,36305.4016,939590.0969
2019-08-09,111173,255,99.8514,99.9138,112523.9347,1565862.1304
2019-08-09,111018,262,98.9552,99.5615,931977.4042,7513007.2776
2019-08-09,112139,317,99.9097,99.2702,380363.7601,2548460.8924
2019-08-09,111012,323,99.6557,99.4047,975856.0524,6793012.776
2019-08-09,112103,271,99.9659,99.9849,312614.5759,1886915.1626
2019-08-09,111113,265,99.8911,99.8757,155280.7769,921415.6241
2019-08-09,111150,272,99.5833,99.9581,88469.2694,1445878.6046
2019-08-09,111158,318,99.6738,99.5897,33803.7687,335623.2233
2019-08-09,111219,278,100.0,99.9532,94853.0466,1608608.6953
2019-08-09,112119,264,99.9148,99.9639,68385.5999,673155.8173
2019-08-09,111012,323,99.8958,99.782,674838.321,5973788.2814
2019-08-09,111425,282,97.9549,99.4739,256341.2617,2309039.7766
2019-08-09,111023,284,99.9744,99.768,59322.3818,588510.6969
2019-08-09,111196,240,99.8995,99.9758,130780.3216,387574.2077
2019-08-09,111639,234,99.8409,99.7462,327026.869,4231755.2111
2019-08-09,111056,280,99.8236,97.1694,2337944.1997,39119027.6645
2019-08-09,111203,314,98.7874,99.5906,1288842.0647,9954166.0198
2019-08-09,111068,319,97.7097,99.8493,541066.5769,3065640.8444
2019-08-09,112091,257,99.9465,99.9545,210885.1113,748469.6657
2019-08-09,111427,253,99.9743,99.9891,131833.7553,1082899.7247
2019-08-09,111164,324,99.8102,99.7483,919753.8905,8765894.3192
2019-08-09,111228,248,99.866,99.7451,1444977.8028,10287369.3454
2019-08-09,112087,310,99.9483,99.7256,1108831.4107,10213129.5568
2019-08-09,112117,233,99.889,99.9562,2918671.253,6744912.2187
2019-08-09,111006,307,99.8965,99.943,523341.6688,4240104.5719
2019-08-09,112097,286,99.7449,99.9382,60065.7039,541471.5033
2019-08-09,111134,273,99.9408,99.929,845053.3964,4323431.0404
2019-08-09,111187,276,99.8189,99.875,115363.2854,859459.0754
2019-08-09,111106,288,99.9173,99.6692,2971475.1065,19590972.2227
2019-08-09,111022,315,99.6393,99.9239,332149.7747,1912786.683
2019-08-09,112089,299,99.9787,99.3864,583684.7348,2793442.3809
2019-08-10,111277,35,99.6426,99.8807,758581.2304,2037322.6205
2019-08-10,111065,228,99.8997,99.8892,1285055.3205,12805664.9887
2019-08-10,112076,94,99.7683,99.8408,96682.7961,908270.2602
2019-08-10,112108,166,99.3331,100.0,1221530.9235,2500261.7023
2019-08-10,111078,147,99.8759,99.9261,487808.5833,2397523.6736
2019-08-10,111015,39,99.8997,99.9653,217709.4318,2956619.3135
2019-08-10,111411,160,100.0,99.9671,110326.6578,981236.0615
2019-08-10,112239,70,99.9065,100.0,195485.2716,2194833.9704
2019-08-10,111772,50,99.8961,100.0,157509.9303,2017956.4981
2019-08-10,112070,230,99.8619,99.9066,92153.883,845849.0615
2019-08-10,111027,20,99.9369,100.0,35427.2408,251358.963
2019-08-10,112140,48,100.0,99.9433,106455.7486,870705.9795
2019-08-10,111139,131,99.9566,99.96,332869.7492,3528356.1644
2019-08-10,111007,132,98.6806,99.7451,114087.5133,2551978.3325
2019-08-10,111034,83,99.7681,99.8643,137954.333,1765143.2346
2019-08-10,111147,156,100.0,100.0,33857.2188,422696.5814
2019-08-10,112098,172,99.8862,99.9472,721433.9435,4917856.5631
2019-08-10,111001,188,99.9439,99.9861,101372.0752,1650183.3019
2019-08-10,111107,215,99.6112,99.9341,100161.0655,1323151.1681
2019-08-10,111033,67,99.8867,99.9899,199380.7902,2841276.9572
2019-08-10,111081,108,99.7721,99.7849,35515.1941,382918.9722
2019-08-10,222642,222,99.789,100.0,60153.9342,441946.8811
2019-08-10,112096,224,99.8517,99.918,45407.0208,362481.404
2019-08-10,111218,191,98.3636,99.8684,952214.915,3389443.0274
2019-08-10,111883,57,99.8871,99.9555,252466.0978,2541940.8093
2019-08-10,111396,91,99.92,99.8448,95314.6465,707813.6744
2019-08-10,111417,85,99.9576,99.7374,40345.563,381842.4001
2019-08-10,112095,61,99.8662,99.899,231650.9115,1989204.3616
2019-08-10,111065,228,99.8742,99.8871,405857.0708,3482416.1974
2019-08-10,112085,220,99.9485,99.9575,379689.0314,3711950.924
2019-08-10,111157,144,99.8896,99.5042,135617.3647,1523019.5301
2019-08-10,117103,169,99.7354,99.7864,2352080.6115,23639786.3385
2019-08-10,111024,149,99.9885,99.9697,92286.3737,1767702.1074
2019-08-10,111275,112,99.8427,99.935,118482.1443,1683666.5208
2019-08-10,111191,113,99.9814,100.0,65993.1686,746672.7027
2019-08-10,111182,129,99.992,99.9366,52638.1625,347213.6101
2019-08-10,111431,27,100.0,100.0,68785.541,1192629.4012
2019-08-10,111193,104,98.0759,99.8568,86550.7628,798436.0855
2019-08-10,111133,97,99.7947,99.922,306124.2863,2868883.8745
2019-08-10,111032,15,99.9374,99.9477,1152024.3846,3382245.6709
2019-08-10,111002,134,99.1753,99.6542,124355.7186,3348335.8404
2019-08-10,112069,119,99.9062,99.977,133578.4693,2110423.2646
2019-08-10,111278,31,99.8375,99.9508,52009.6259,768218.2751
2019-08-10,112083,107,99.7566,100.0,28785.3278,176392.5984
2019-08-10,111064,190,99.6243,99.3447,1635250.0812,12031867.6871
2019-08-10,111866,98,99.9479,100.0,48483.369,384230.8953
2019-08-10,112071,82,99.7332,100.0,38878.3748,323526.9518
2019-08-10,112076,94,99.5781,99.8749,70548.5429,832433.8949
2019-08-10,111021,122,99.8489,99.9144,1568130.3072,14231719.5881
2019-08-10,111205,120,99.9257,100.0,89509.8344,519885.0468
2019-08-10,112115,64,99.8879,99.8755,87236.1226,1653497.8895
2019-08-10,111279,40,99.7641,99.9565,68018.8603,457523.0235
2019-08-10,111167,10,99.9813,99.977,115875.0122,2366982.3602
2019-08-10,112105,93,99.7394,99.7044,1097084.1589,8029387.2246
2019-08-10,112113,164,99.8938,99.9558,434704.0678,4280967.7402
2019-08-10,111058,101,99.9204,99.9586,241605.9466,2298446.0659
2019-08-10,111037,139,99.9589,100.0,68037.8756,447577.3213
2019-08-10,112095,61,99.9658,99.9198,198206.8969,1916071.9911
2019-08-10,111105,114,99.8371,99.8607,2073322.96,3770930.9436
2019-08-10,111089,103,99.7532,99.8258,244849.9688,3246472.4661
2019-08-10,111177,84,99.9451,99.8741,90150.0232,406130.9829
2019-08-10,111168,165,99.8261,99.943,115896.4345,1039088.0032
2019-08-10,112092,157,99.8542,100.0,19718.4299,102797.45
2019-08-10,111066,201,99.955,99.9751,72615.3328,796292.1591
2019-08-10,111390,211,99.8384,99.9497,53538.5298,419433.9883
2019-08-10,111105,114,99.615,99.455,347016.7975,2554082.5259
2019-08-10,111085,77,99.8244,99.8952,1131741.5143,11699542.3452
2019-08-10,112102,89,99.9006,100.0,65686.6568,779396.6718
2019-08-10,112118,128,99.9012,99.9822,444740.3946,3458080.9097
2019-08-10,111118,199,99.9741,99.9586,90172.9912,877924.8472
2019-08-10,111081,108,99.8474,99.9646,133739.4442,546610.8432
2019-08-10,111188,179,99.7995,99.7264,182315.1435,1377818.0546
2019-08-10,111177,84,99.8657,99.8618,110609.3508,1489892.1921
2019-08-10,111145,46,99.89,99.9342,57773.4804,929688.4287
2019-08-10,111136,174,99.8737,97.2985,907555.2524,3432651.0542
2019-08-10,111174,177,99.929,99.2135,149073.4564,2586366.1511
2019-08-10,111021,122,99.7979,99.975,269248.4551,2911061.4431
2019-08-10,111822,178,99.9694,100.0,40481.7653,293215.2564
2019-08-10,111144,206,99.9152,99.9411,58158.9008,1161103.3497
2019-08-10,111416,138,99.9368,99.9697,59461.7249,817773.014
2019-08-10,111217,170,99.9287,99.875,2768705.9789,15510562.8415
2019-08-10,111007,132,99.885,99.9198,115953.7533,512157.7701
2019-08-10,111152,17,99.949,99.8692,87013.2138,379483.034
2019-08-10,111278,31,99.9213,99.8881,50678.583,517849.8894
2019-08-10,112069,119,99.9621,99.9451,277688.0269,1980517.1897
2019-08-10,111107,215,99.9395,99.9653,164476.4841,2872320.0678
2019-08-10,111078,147,99.9191,99.9744,548490.8398,2033082.6079
2019-08-10,111087,145,100.0,100.0,47996.3858,558034.2778
2019-08-10,112113,164,99.6701,99.1573,800104.5402,6888760.4938
2019-08-10,111210,204,99.9721,99.9631,22352.8228,191831.2388
2019-08-10,111416,138,99.5406,99.8225,223860.1776,1100118.8146
2019-08-10,111085,77,99.8941,99.9309,302751.2269,5212751.5422
2019-08-10,111135,154,99.9513,99.887,629805.6453,3477814.5128
2019-08-10,111390,211,99.8368,99.9286,142340.5796,1429145.1351
2019-08-10,111185,183,99.1563,100.0,233755.6242,1477590.7757
2019-08-10,111054,21,99.9519,90.7374,474562.8493,4844006.652
2019-08-10,111192,187,99.9694,99.9369,38824.1683,396570.6578
2019-08-10,112083,107,99.7886,99.8611,31844.3411,404052.7124
2019-08-10,112072,54,99.5727,99.9689,195622.6265,2344495.4258
2019-08-10,111169,194,99.7743,99.9164,109079.0282,1967252.9953
2019-08-10,112112,51,99.9399,99.9539,55743.1635,746297.6737
2019-08-10,111002,134,99.5918,99.7087,43546.4968,636387.5544
2019-08-10,111189,158,99.6167,99.8534,85533.8618,1295008.8824
2019-08-10,111028,29,99.8568,99.96,117504.7176,1317796.2892
2019-08-10,111070,217,99.8568,99.7838,78886.8222,645000.7803
2019-08-10,111422,42,99.9004,99.9215,297011.4915,1171831.9644
2019-08-10,111148,155,99.0622,99.8479,71430.0485,424900.1512
2019-08-10,111004,81,99.9337,99.9326,101461.9851,1172969.2676
2019-08-10,111105,114,99.5597,99.5583,487580.6015,3908606.0059
2019-08-10,111136,174,99.705,99.5831,1489189.5061,8850536.0895
2019-08-10,111099,4,99.8203,99.7496,619682.7708,7722614.0323
2019-08-10,111225,150,99.9845,100.0,178577.4613,2208873.4189
2019-08-10,112076,94,99.7088,99.9407,51722.045,492807.5535
2019-08-10,111417,85,99.6614,99.9898,208406.5736,3743190.0438
2019-08-10,111428,2,99.8588,99.9456,40530.1732,397888.0138
2019-08-10,111198,23,99.9542,100.0,126811.5216,346673.3642
2019-08-10,111108,68,99.8462,99.8571,545517.5863,5839909.1337
2019-08-10,111149,159,99.964,100.0,123645.3538,1614096.5347
2019-08-10,111045,116,99.9413,99.8536,153195.7123,1565545.8059
2019-08-10,112122,55,99.8889,99.9514,196441.7788,1949344.0854
2019-08-10,111172,208,99.957,100.0,40863.5767,146280.6383
2019-08-10,111040,141,100.0,100.0,28646.434,426306.3285
2019-08-10,111185,183,99.939,99.9109,63508.2428,657182.1338
2019-08-10,111042,38,99.9289,99.9436,214467.4298,1684794.8462
2019-08-10,111127,110,99.8741,99.9608,93105.4279,981171.2236
2019-08-10,111197,133,100.0,99.6447,50759.1093,392173.8962
2019-08-10,111140,18,99.8197,98.2745,101761.8475,818854.3497
2019-08-10,112088,182,99.8904,99.9862,146164.4717,1885975.0208
2019-08-10,111205,120,99.8927,99.8903,99003.4656,962767.6769
2019-08-10,111071,184,100.0,99.8553,52617.8216,357606.3956
2019-08-10,111402,193,99.8353,99.9682,39928.3242,525944.3534
2019-08-10,112088,182,99.7346,99.898,74528.1482,676494.0237
2019-08-10,111057,76,99.9666,99.9529,452726.1316,5592357.2582
2019-08-10,112090,162,99.9748,100.0,267838.8133,1241989.8868
2019-08-10,111224,202,99.9149,100.0,94613.2845,1696491.9825
2019-08-10,111396,91,99.9162,100.0,60642.8626,452062.3619
2019-08-10,111822,178,99.7603,99.8112,422641.0006,3897668.1943
2019-08-10,111074,78,99.8165,100.0,462856.9612,3612709.2154
2019-08-10,111011,127,99.9397,99.9598,101664.231,600062.0108
2019-08-10,111421,151,99.9608,99.9666,227688.7043,1185232.5474
2019-08-10,111019,32,99.9089,99.9618,160764.702,923974.8093
2019-08-10,111053,225,99.9677,99.9515,98139.8016,961520.4327
2019-08-10,112104,142,99.9468,100.0,160171.1955,2170666.2411
2019-08-10,111277,35,99.3979,99.5597,238616.4493,2828082.8468
2019-08-10,111204,207,100.0,100.0,46411.7171,877345.8313
2019-08-10,111145,46,99.8542,99.9759,140708.9527,815293.5176
2019-08-10,111634,58,99.7012,98.5651,244778.5676,2343296.4354
2019-08-10,112086,80,99.3526,99.2749,720981.1206,3962914.2011
2019-08-10,112111,163,99.9652,99.9726,147986.7695,3093223.7325
2019-08-10,111193,104,99.2264,99.7231,77693.9351,619123.3452
2019-08-10,111142,140,99.9233,99.9835,96604.6756,1140640.8246
